Stozkowy Miecz+8, 1, 0, 0, 2, 32, 1, 16, 1000, 50, 49, 9, 0, 15, 1, 15, 0, 0, 7, 21, 0, 0, 0, 0, 0, 25, 35, 22, 26, 56, -1, -1, -1, -1, -1, -1, 80, 1, 0;
Stozkowy Miecz+9, 1, 0, 0, 2, 32, 1, 16, 1000, 50, 0, 0, 0, 15, 1, 15, 0, 0, 7, 21, 0, 0, 0, 0, 0, 25, 35, 22, 26, 63, -1, -1, -1, -1, -1, -1, 100, 1, 0;
Szeroki Miecz+0, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 51, 1, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 0, -1, -1, -1, -1, -1, -1, 0, 1, 0;
Szeroki Miecz+1, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 52, 2, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 7, -1, -1, -1, -1, -1, -1, 0, 1, 0;
Szeroki Miecz+2, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 53, 3, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 14, -1, -1, -1, -1, -1, -1, 0, 1, 0;
Szeroki Miecz+3, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 54, 4, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 21, -1, -1, -1, -1, -1, -1, 0, 1, 0;
Szeroki Miecz+4, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 55, 5, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 28, -1, -1, -1, -1, -1, -1, 30, 1, 0;
Szeroki Miecz+5, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 56, 6, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 35, -1, -1, -1, -1, -1, -1, 40, 1, 0;
Szeroki Miecz+6, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 57, 7, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 42, -1, -1, -1, -1, -1, -1, 50, 1, 0;
Szeroki Miecz+7, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 58, 8, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 49, -1, -1, -1, -1, -1, -1, 65, 1, 0;
Szeroki Miecz+8, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 59, 9, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 56, -1, -1, -1, -1, -1, -1, 80, 1, 0;
Szeroki Miecz+9, 1, 0, 0, 2, 32, 1, 16, 3750, 188, 0, 0, 0, 15, 1, 20, 0, 0, 7, 15, 0, 0, 0, 0, 0, 20, 28, 25, 35, 63, -1, -1, -1, -1, -1, -1, 100, 1, 0;
Srebrny Miecz+0, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 61, 10, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 0, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Srebrny Miecz+1, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 62, 11, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 6, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Srebrny Miecz+2, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 63, 12, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 12, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Srebrny Miecz+3, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 64, 13, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 18, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Srebrny Miecz+4, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 65, 14, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 24, -1, -1, -1, -1, -1, -1, 30, 2, 0;
Srebrny Miecz+5, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 66, 15, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 32, -1, -1, -1, -1, -1, -1, 40, 2, 0;
Srebrny Miecz+6, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 67, 16, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 41, -1, -1, -1, -1, -1, -1, 50, 2, 0;
Srebrny Miecz+7, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 68, 17, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 51, -1, -1, -1, -1, -1, -1, 65, 2, 0;
Srebrny Miecz+8, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 69, 18, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 62, -1, -1, -1, -1, -1, -1, 80, 2, 0;
Srebrny Miecz+9, 1, 0, 0, 2, 32, 1, 16, 6250, 313, 0, 0, 0, 15, 1, 25, 0, 0, 7, 30, 0, 0, 0, 0, 0, 38, 52, 36, 46, 74, -1, -1, -1, -1, -1, -1, 100, 2, 0;
Miecz Storczykowy+0, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 71, 10, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 0, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Storczykowy+1, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 72, 11, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 6, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Storczykowy+2, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 73, 12, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 12, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Storczykowy+3, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 74, 13, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 18, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Storczykowy+4, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 75, 14, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 24, -1, -1, -1, -1, -1, -1, 30, 2, 0;
Miecz Storczykowy+5, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 76, 15, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 32, -1, -1, -1, -1, -1, -1, 40, 2, 0;
Miecz Storczykowy+6, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 77, 16, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 41, -1, -1, -1, -1, -1, -1, 50, 2, 0;
Miecz Storczykowy+7, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 78, 17, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 51, -1, -1, -1, -1, -1, -1, 65, 2, 0;
Miecz Storczykowy+8, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 79, 18, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 62, -1, -1, -1, -1, -1, -1, 80, 2, 0;
Miecz Storczykowy+9, 1, 0, 0, 2, 32, 1, 16, 10000, 500, 0, 0, 0, 15, 1, 32, 0, 0, 7, 27, 0, 0, 0, 0, 0, 36, 46, 38, 52, 74, -1, -1, -1, -1, -1, -1, 100, 2, 0;
Miecz Poltorareczny+0, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 81, 10, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 0, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Poltorareczny+1, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 82, 11, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 6, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Poltorareczny+2, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 83, 12, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 12, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Poltorareczny+3, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 84, 13, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 18, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Poltorareczny+4, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 85, 14, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 24, -1, -1, -1, -1, -1, -1, 30, 2, 0;
Miecz Poltorareczny+5, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 86, 15, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 32, -1, -1, -1, -1, -1, -1, 40, 2, 0;
Miecz Poltorareczny+6, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 87, 16, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 41, -1, -1, -1, -1, -1, -1, 50, 2, 0;
Miecz Poltorareczny+7, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 88, 17, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 51, -1, -1, -1, -1, -1, -1, 65, 2, 0;
Miecz Poltorareczny+8, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 89, 18, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 62, -1, -1, -1, -1, -1, -1, 80, 2, 0;
Miecz Poltorareczny+9, 1, 0, 0, 2, 32, 1, 16, 18750, 938, 0, 0, 0, 15, 1, 36, 0, 0, 7, 21, 0, 0, 0, 0, 0, 52, 68, 48, 58, 74, -1, -1, -1, -1, -1, -1, 100, 2, 0;
Miecz Barbarzyncy+0, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 91, 10, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 0, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Barbarzyncy+1, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 92, 11, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 6, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Barbarzyncy+2, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 93, 12, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 12, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Barbarzyncy+3, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 94, 13, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 18, -1, -1, -1, -1, -1, -1, 0, 2, 0;
Miecz Barbarzyncy+4, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 95, 14, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 24, -1, -1, -1, -1, -1, -1, 30, 2, 0;
Miecz Barbarzyncy+5, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 96, 15, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 32, -1, -1, -1, -1, -1, -1, 40, 2, 0;
Miecz Barbarzyncy+6, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 97, 16, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 41, -1, -1, -1, -1, -1, -1, 50, 2, 0;
Miecz Barbarzyncy+7, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 98, 17, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 51, -1, -1, -1, -1, -1, -1, 65, 2, 0;
Miecz Barbarzyncy+8, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 99, 18, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 62, -1, -1, -1, -1, -1, -1, 80, 2, 0;
Miecz Barbarzyncy+9, 1, 0, 0, 2, 32, 1, 16, 25000, 1250, 0, 0, 0, 15, 1, 40, 0, 0, 7, 15, 0, 0, 0, 0, 0, 48, 58, 52, 68, 74, -1, -1, -1, -1, -1, -1, 100, 2, 0;
Krwawy Miecz+0, 1, 0, 0, 2, 32, 1, 16, 100000, 5000, 101, 19, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 0, -1, -1, -1, -1, -1, -1, 0, 3, 0;
Krwawy Miecz+1, 1, 0, 0, 2, 32, 1, 16, 100000, 5000, 102, 20, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 5, -1, -1, -1, -1, -1, -1, 0, 3, 0;
Krwawy Miecz+2, 1, 0, 0, 2, 32, 1, 16, 100000, 5000, 103, 21, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 10, -1, -1, -1, -1, -1, -1, 0, 3, 0;
Krwawy Miecz+3, 1, 0, 0, 2, 32, 1, 16, 100000, 5000, 104, 22, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 15, -1, -1, -1, -1, -1, -1, 0, 3, 0;
Krwawy Miecz+4, 1, 0, 0, 2, 32, 1, 16, 100000, 5000, 105, 23, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 20, -1, -1, -1, -1, -1, -1, 30, 3, 0;
Krwawy Miecz+5, 1, 0, 0, 2, 32, 1, 16, 100000, 5000, 106, 24, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 27, -1, -1, -1, -1, -1, -1, 40, 3, 0;
Krwawy Miecz+6, 1, 0, 0, 2, 32, 1, 16, 100000, 5000, 107, 25, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 35, -1, -1, -1, -1, -1, -1, 50, 3, 0;
Krwawy Miecz+7, 1, 0, 0, 2, 32, 1, 16, 100000, 5000, 108, 26, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 44, -1, -1, -1, -1, -1, -1, 65, 3, 0;
Krwawy Miecz+8, 1, 0, 0, 2, 32, 1, 16, 100000, 5000, 109, 27, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 54, -1, -1, -1, -1, -1, -1, 80, 3, 0;
Krwawy Miecz+9, 1, 0, 0, 2, 32, 1, 16, 400000, 20000, 0, 0, 0, 15, 1, 45, 0, 0, 7, 25, 0, 0, 0, 0, 0, 69, 91, 65, 87, 65, -1, -1, -1, -1, -1, -1, 100, 3, 0;
Wielki Miecz+0, 1, 0, 0, 2, 32, 1, 16, 137500, 6875, 111, 19, 0, 15, 1, 50, 0, 0, 7, 22, 0, 0, 0, 0, 0, 65, 87, 69, 91, 0, -1, -1, -1, -1, -1, -1, 0, 3, 0;
Wielki Miecz+1, 1, 0, 0, 2, 32, 1, 16, 137500, 6875, 112, 20, 0, 15, 1, 50, 0, 0, 7, 22, 0, 0, 0, 0, 0, 65, 87, 69, 91, 5, -1, -1, -1, -1, -1, -1, 0, 3, 0;
Wielki Miecz+2, 1, 0, 0, 2, 32, 1, 16, 137500, 6875, 113, 21, 0, 15, 1, 50, 0, 0, 7, 22, 0, 0, 0, 0, 0, 65, 87, 69, 91, 10, -1, -1, -1, -1, -1, -1, 0, 3, 0;
Wielki Miecz+3, 1, 0, 0, 2, 32, 1, 16, 137500, 6875, 114, 22, 0, 15, 1, 50, 0, 0, 7, 22, 0, 0, 0, 0, 0, 65, 87, 69, 91, 15, -1, -1, -1, -1, -1, -1, 0, 3, 0;
Wielki Miecz+4, 1, 0, 0, 2, 32, 1, 16, 137500, 6875, 115, 23, 0, 15, 1, 50, 0, 0, 7, 22, 0, 0, 0, 0, 0, 65, 87, 69, 91, 20, -1, -1, -1, -1, -1, -1, 30, 3, 0;
Wielki Miecz+5, 1, 0, 0, 2, 32, 1, 16, 137500, 6875, 116, 24, 0, 15, 1, 50, 0, 0, 7, 22, 0, 0, 0, 0, 0, 65, 87, 69, 91, 27, -1, -1, -1, -1, -1, -1, 40, 3, 0;
Wielki Miecz+6, 1, 0, 0, 2, 32, 1, 16, 137500, 6875, 117, 25, 0, 15, 1, 50, 0, 0, 7, 22, 0, 0, 0, 0, 0, 65, 87, 69, 91, 35, -1, -1, -1, -1, -1, -1, 50, 3, 0;
Wielki Miecz+7, 1, 0, 0, 2, 32, 1, 16, 137500, 6875, 118, 26, 0, 15, 1, 50, 0, 0, 7, 22, 0, 0, 0, 0, 0, 65, 87, 69, 91, 44, -1, -1, -1, -1, -1, -1, 65, 3, 0;
Wielki Miecz+8, 1, 0, 0, 2, 32, 1, 16, 137500, 6875, 119, 27, 0, 15, 1, 50, 0, 0, 7, 22, 0, 0, 0, 0, 0, 65, 87, 69, 91, 54, -1, -1, -1, -1, -1, -1, 80, 3, 0;
